#,id,char_pos,line_no,message,offending_token,status,program_id,parse_mode,snippet
1,876,0,1,"mismatched input 'attribute' expecting {ID, IDENTIFICATION}",attribute,PARSER_ERROR,876,FULL,"    1 | attribute System.CodeDom.Compiler.GeneratedCode(""System.Resou
   48 | 000-stop-printscr.
   49 |     ACCEPT wc-is-debug.IF wc-is-debug = '1'
   50 |         DISPLAY '<br>STOP: ' lc-err-msg
   51 |     END-IF
"
456,1281,,,OK,,VALID,1281,FULL,
457,1282,,,OK,,VALID,1282,FULL,
458,1283,22,50,"extraneous input '.' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",.,PARSER_ERROR,1283,FULL,"   48 | PROCEDURE DIVISION USING lc-err-state lc-err-msg.
   49 | A000-error-printscr.
   50 |     ACCEPT wc-is-debug.IF wc-is-debug = '1'
   51 |         DISPLAY '<br>ERROR: |' lc-err-state '|' lc-err-msg
   52 |     END-IF
"
459,1284,,,OK,,VALID,1284,FULL,
460,1285,,,OK,,VALID,1285,FULL,
461,1286,19,11,"extraneous input '.' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",.,PARSER_ERROR,1286,FULL,"    9 | PROCEDURE DIVISION USING lc-string.
   10 | 000-ok-printscr.
   11 |     ACCEPT wc-debug.IF wc-debug = '1'
   12 |         DISPLAY '<br>OK: ' lc-string
   13 |     END-IF
"
462,1287,,,OK,,VALID,1287,FULL,
463,1288,,,OK,,VALID,1288,FULL,
464,1289,,,OK,,VALID,1289,FULL,
465,1290,25,52,"extraneous input '.' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",.,PARSER_ERROR,1290,FULL,"   50 |     CALL 'wui-print-header' USING BY REFERENCE dummy.
   51 |     CALL 'wui-start-html' USING BY CONTENT pagetitle
   52 |     ACCEPT content-length.DISPLAY
   53 |          ""<h3>*** LÄS TABELL T-ORT ***</h3>""
   54 |          ""<p>Content length: ""
"
466,1291,,,OK,,VALID,1291,FULL,
467,1292,,,OK,,VALID,1292,FULL,
468,1293,,,OK,,VALID,1293,FULL,
469,1294,0,1,"mismatched input 'TITLE' expecting {ID, IDENTIFICATION}",TITLE,PARSER_ERROR,1294,FULL,"    1 | TITLE 'Sample program that treats different types of COBOL data'
    2 | IDENTIFICATION DIVISION.
    3 | PROGRAM-ID.    ""EDUPGM"".
"
470,1295,,,Skipped copybook/data-only fragment,,SKIPPED_COPYBOOK,1295,FULL,"    1 | 01   DFHCOMMAREA.
    2 |     03  DATA-PAYLOAD.
    3 |        05 BINARY-DIGIT            PIC 9       COMP.
    4 |        05 CHARACTER-STRING        PIC X.
    5 |        05 NUMERIC-STRING          PIC 9.
    6 |        05 PACKED-DIGIT            PIC 9      COMP-3.
"
471,1296,12,139,"extraneous input '""' expecting {ABORT, ADDRESS, ALL, AS, ASCII, ASSOCIATED_DATA, ASSOCIATED_DATA_LENGTH, ATTRIBUTE, AUTO, AUTO_SKIP, BACKGROUND_COLOR, BACKGROUND_COLOUR, BEEP, BELL, BINARY, BIT, BLINK, BOUNDS, CAPABLE, CCSVERSION, CHANGED, CHANNEL, CLOSE_DISPOSITION, COBOL, COMMITMENT, CONTROL_POINT, CONVENTION, CRUNCH, CURSOR, DATE, DAY, DAY_OF_WEEK, DEBUG_CONTENTS, DEBUG_ITEM, DEBUG_LINE, DEBUG_NAME, DEBUG_SUB_1, DEBUG_SUB_2, DEBUG_SUB_3, DEFAULT, DEFAULT_DISPLAY, DEFINITION, DFHRESP, DFHVALUE, DISK, DONTCARE, DOUBLE, EBCDIC, EMPTY_CHECK, ENTER, ENTRY_PROCEDURE, ERASE, EOL, EOS, ESCAPE, EVENT, EXCLUSIVE, EXPORT, EXTENDED, FALSE, FOREGROUND_COLOR, FOREGROUND_COLOUR, FULL, FUNCTION, FUNCTIONNAME, FUNCTION_POINTER, GRID, HIGHLIGHT, HIGH_VALUE, HIGH_VALUES, IMPLICIT, IMPORT, INTEGER, KEPT, KEYBOARD, LANGUAGE, LB, LD, LEFTLINE, LENGTH, LENGTH_CHECK, LIBACCESS, LIBPARAMETER, LIBRARY, LINAGE_COUNTER, LINE_COUNTER, LIST, LOCAL, LONG_DATE, LONG_TIME, LOWER, LOWLIGHT, LOW_VALUE, LOW_VALUES, MMDDYYYY, NAMED, NATIONAL, NATIONAL_EDITED, NETWORK, NO_ECHO, NULL_, NULLS, NUMERIC_DATE, NUMERIC_TIME, ODT, ORDERLY, OVERLINE, OWN, PAGE_COUNTER, PASSWORD, PORT, PRINTER, PRIVATE, PROCESS, PROGRAM, PROMPT, QUOTE, QUOTES, READER, REMOTE, REAL, RECEIVED, RECURSIVE, REF, REMOVE, REQUIRED, REVERSE_VIDEO, RETURN_CODE, SAVE, SECURE, SHARED, SHAREDBYALL, SHAREDBYRUNUNIT, SHARING, SHIFT_IN, SHIFT_OUT, SHORT_DATE, SORT_CONTROL, SORT_CORE_SIZE, SORT_FILE_SIZE, SORT_MESSAGE, SORT_MODE_SIZE, SORT_RETURN, SPACE, SPACES, SYMBOL, TALLY, TASK, THREAD, THREAD_LOCAL, TIME, TIMER, TODAYS_DATE, TODAYS_NAME, TRUE, TRUNCATED, TYPEDEF, UNDERLINE, VIRTUAL, WAIT, WHEN_COMPILED, YEAR, YYYYMMDD, YYYYDDD, ZERO, ZERO_FILL, ZEROS, ZEROES, NONNUMERICLITERAL, '66', '77', '88', INTEGERLITERAL, NUMERICLITERAL, IDENTIFIER}","""",PARSER_ERROR,1296,FULL,"  137 |     add 1 to ws-page-cnt
  138 |     move ws-page-cnt to ws-cnt
  139 |     display ""Geek Type
  140 |  ""             Page: "" ws-cnt "" of "" ws-tot-page
  141 |            end-display
"
472,1297,,,Input length = 3,,IO_ERROR,1297,FULL,
473,1298,,,OK,,VALID,1298,FULL,
474,1299,,,Input length = 4,,IO_ERROR,1299,FULL,
475,1300,,,Input length = 1,,IO_ERROR,1300,FULL,
476,1301,,,Input length = 3,,IO_ERROR,1301,FULL,
477,1302,29,31,"extraneous input 'ac-day' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",ac-day,PARSER_ERROR,1302,FULL,"   29 |     PROCEDURE DIVISION.
   30 |     ACCEPT actual-date FROM DATE.
   31 |     DISPLAY ""data: "" AT 0125 ac-day ""/"" ac-month ""/"" ac-year.
   32 |     getName.
   33 |     DISPLAY ""Insert the student name: "" AT 0315.
"
478,1669,4,5,"mismatched input 'SELECT' expecting {<EOF>, CONFIGURATION, DATA, END, FILE_CONTROL, I_O_CONTROL, ID, IDENTIFICATION, INPUT_OUTPUT, PROCEDURE, SPECIAL_NAMES}",SELECT,PARSER_ERROR,1669,FULL,"    3 | ENVIRONMENT DIVISION.
    4 | INPUT-OUTPUT SECTION.
    5 |     SELECT LINE-FILE
    6 |         ASSIGN TO 'ZCOBOL DEMO UPROGRAM.LIN'
    7 |         ORGANIZATION IS LINE SEQUENTIAL.
"
479,1670,,,OK,,VALID,1670,FULL,
480,1303,18,24,"extraneous input 'OR' expecting {ABORT, ADDRESS, ALL, AS, ASCII, ASSOCIATED_DATA, ASSOCIATED_DATA_LENGTH, ATTRIBUTE, AUTO, AUTO_SKIP, BACKGROUND_COLOR, BACKGROUND_COLOUR, BEEP, BELL, BINARY, BIT, BLINK, BOUNDS, CAPABLE, CCSVERSION, CHANGED, CHANNEL, CLOSE_DISPOSITION, COBOL, COMMITMENT, CONTROL_POINT, CONVENTION, CRUNCH, CURSOR, DATE, DAY, DAY_OF_WEEK, DEBUG_CONTENTS, DEBUG_ITEM, DEBUG_LINE, DEBUG_NAME, DEBUG_SUB_1, DEBUG_SUB_2, DEBUG_SUB_3, DEFAULT, DEFAULT_DISPLAY, DEFINITION, DFHRESP, DFHVALUE, DISK, DONTCARE, DOUBLE, EBCDIC, EMPTY_CHECK, ENTER, ENTRY_PROCEDURE, ERASE, EOL, EOS, ESCAPE, EVENT, EXCLUSIVE, EXPORT, EXTENDED, FALSE, FOREGROUND_COLOR, FOREGROUND_COLOUR, FULL, FUNCTION, FUNCTIONNAME, FUNCTION_POINTER, GRID, HIGHLIGHT, HIGH_VALUE, HIGH_VALUES, IMPLICIT, IMPORT, INTEGER, KEPT, KEYBOARD, LANGUAGE, LB, LD, LEFTLINE, LENGTH, LENGTH_CHECK, LIBACCESS, LIBPARAMETER, LIBRARY, LINAGE_COUNTER, LINE_COUNTER, LIST, LOCAL, LONG_DATE, LONG_TIME, LOWER, LOWLIGHT, LOW_VALUE, LOW_VALUES, MMDDYYYY, NAMED, NATIONAL, NATIONAL_EDITED, NETWORK, NO_ECHO, NOT, NULL_, NULLS, NUMERIC_DATE, NUMERIC_TIME, ODT, ORDERLY, OVERLINE, OWN, PAGE_COUNTER, PASSWORD, PORT, PRINTER, PRIVATE, PROCESS, PROGRAM, PROMPT, QUOTE, QUOTES, READER, REMOTE, REAL, RECEIVED, RECURSIVE, REF, REMOVE, REQUIRED, REVERSE_VIDEO, RETURN_CODE, SAVE, SECURE, SHARED, SHAREDBYALL, SHAREDBYRUNUNIT, SHARING, SHIFT_IN, SHIFT_OUT, SHORT_DATE, SORT_CONTROL, SORT_CORE_SIZE, SORT_FILE_SIZE, SORT_MESSAGE, SORT_MODE_SIZE, SORT_RETURN, SPACE, SPACES, SYMBOL, TALLY, TASK, THREAD, THREAD_LOCAL, TIME, TIMER, TODAYS_DATE, TODAYS_NAME, TRUE, TRUNCATED, TYPEDEF, UNDERLINE, VIRTUAL, WAIT, WHEN_COMPILED, YEAR, YYYYMMDD, YYYYDDD, ZERO, ZERO_FILL, ZEROS, ZEROES, '(', '-', '+', NONNUMERICLITERAL, '66', '77', '88', INTEGERLITERAL, NUMERICLITERAL, IDENTIFIER}",OR,PARSER_ERROR,1303,FULL,"   22 |     DISPLAY ""Introduza valor1: "".
   23 |     ACCEPT primeiroValor.
   24 |     perform until OR
   25 |  "" primeiroValor IS NOT NUMERIC""
   26 |       DISPLAY ""Introduza valor1: ""
"
481,1304,,,Input length = 1,,IO_ERROR,1304,FULL,
482,1305,,,Input length = 1,,IO_ERROR,1305,FULL,
483,1306,,,Input length = 1,,IO_ERROR,1306,FULL,
484,1307,9,355,"extraneous input 'FILE' expecting {ABORT, AS, ASCII, ASSOCIATED_DATA, ASSOCIATED_DATA_LENGTH, ATTRIBUTE, AUTO, AUTO_SKIP, BACKGROUND_COLOR, BACKGROUND_COLOUR, BEEP, BELL, BINARY, BIT, BLINK, BOUNDS, CAPABLE, CCSVERSION, CHANGED, CHANNEL, CLOSE_DISPOSITION, COBOL, COMMITMENT, CONTROL_POINT, CONVENTION, CRUNCH, CURSOR, DEFAULT, DEFAULT_DISPLAY, DEFINITION, DFHRESP, DFHVALUE, DISK, DONTCARE, DOUBLE, EBCDIC, EMPTY_CHECK, ENTER, ENTRY_PROCEDURE, ERASE, EOL, EOS, ESCAPE, EVENT, EXCLUSIVE, EXPORT, EXTENDED, FOREGROUND_COLOR, FOREGROUND_COLOUR, FULL, FUNCTIONNAME, FUNCTION_POINTER, GRID, HIGHLIGHT, IMPLICIT, IMPORT, INTEGER, KEPT, KEYBOARD, LANGUAGE, LB, LD, LEFTLINE, LENGTH_CHECK, LIBACCESS, LIBPARAMETER, LIBRARY, LIST, LOCAL, LONG_DATE, LONG_TIME, LOWER, LOWLIGHT, MMDDYYYY, NAMED, NATIONAL, NATIONAL_EDITED, NETWORK, NO_ECHO, NUMERIC_DATE, NUMERIC_TIME, ODT, ORDERLY, OVERLINE, OWN, PASSWORD, PORT, PRINTER, PRIVATE, PROCESS, PROGRAM, PROMPT, READER, REMOTE, REAL, RECEIVED, RECURSIVE, REF, REMOVE, REQUIRED, REVERSE_VIDEO, SAVE, SECURE, SHARED, SHAREDBYALL, SHAREDBYRUNUNIT, SHARING, SHORT_DATE, SYMBOL, TASK, THREAD, THREAD_LOCAL, TIMER, TODAYS_DATE, TODAYS_NAME, TRUNCATED, TYPEDEF, UNDERLINE, VIRTUAL, WAIT, YEAR, YYYYMMDD, YYYYDDD, ZERO_FILL, IDENTIFIER}",FILE,PARSER_ERROR,1307,FULL,"  353 |   END-PERFORM.
  354 | 0000CONTINUEDELETEALL.
  355 |   DELETE FILE
  356 |     DATAFILE
  357 |   END-DELETE.
"
485,1308,,,Input length = 1,,IO_ERROR,1308,FULL,
486,1309,,,Input length = 3,,IO_ERROR,1309,FULL,
487,1310,,,Input length = 3,,IO_ERROR,1310,FULL,
488,1311,,,Input length = 3,,IO_ERROR,1311,FULL,
489,1312,,,Input length = 3,,IO_ERROR,1312,FULL,
490,1313,,,OK,,VALID,1313,FULL,
491,1314,,,Input length = 3,,IO_ERROR,1314,FULL,
492,1315,,,OK,,VALID,1315,FULL,
493,1316,,,Input length = 1,,IO_ERROR,1316,FULL,
494,1317,,,Input length = 3,,IO_ERROR,1317,FULL,
495,1318,,,OK,,VALID,1318,FULL,
496,1319,,,OK,,VALID,1319,FULL,
497,1320,,,OK,,VALID,1320,FULL,
498,1321,,,OK,,VALID,1321,FULL,
499,1322,,,OK,,VALID,1322,FULL,
500,1323,,,OK (procedure-only fallback),,VALID,1323,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | MAIN-LOGIC SECTION.
    5 | PROGRAM-BEGIN.
    6 |     PERFORM OPEN-FILES.
"
501,1324,,,OK,,VALID,1324,FULL,
502,1325,26,21,"extraneous input 'PRINTER-NAME' expecting {SELECT, DOT_FS}",PRINTER-NAME,PARSER_ERROR,1325,FULL,"   19 |         FILE STATUS IS FILE-STATUS.
   20 |     SELECT REPORT-FILE
   21 |         ASSIGN TO PRINTER PRINTER-NAME
   22 |         ORGANIZATION IS LINE SEQUENTIAL.
   23 | DATA DIVISION.
"
503,1326,13,39,"extraneous input '""' expecting {ABORT, ADDRESS, ALL, AS, ASCII, ASSOCIATED_DATA, ASSOCIATED_DATA_LENGTH, ATTRIBUTE, AUTO, AUTO_SKIP, BACKGROUND_COLOR, BACKGROUND_COLOUR, BEEP, BELL, BINARY, BIT, BLINK, BOUNDS, CAPABLE, CCSVERSION, CHANGED, CHANNEL, CLOSE_DISPOSITION, COBOL, COMMITMENT, CONTROL_POINT, CONVENTION, CRUNCH, CURSOR, DATE, DAY, DAY_OF_WEEK, DEBUG_CONTENTS, DEBUG_ITEM, DEBUG_LINE, DEBUG_NAME, DEBUG_SUB_1, DEBUG_SUB_2, DEBUG_SUB_3, DEFAULT, DEFAULT_DISPLAY, DEFINITION, DFHRESP, DFHVALUE, DISK, DONTCARE, DOUBLE, EBCDIC, EMPTY_CHECK, ENTER, ENTRY_PROCEDURE, ERASE, EOL, EOS, ESCAPE, EVENT, EXCLUSIVE, EXPORT, EXTENDED, FALSE, FOREGROUND_COLOR, FOREGROUND_COLOUR, FULL, FUNCTION, FUNCTIONNAME, FUNCTION_POINTER, GRID, HIGHLIGHT, HIGH_VALUE, HIGH_VALUES, IMPLICIT, IMPORT, INTEGER, KEPT, KEYBOARD, LANGUAGE, LB, LD, LEFTLINE, LENGTH, LENGTH_CHECK, LIBACCESS, LIBPARAMETER, LIBRARY, LINAGE_COUNTER, LINE_COUNTER, LIST, LOCAL, LONG_DATE, LONG_TIME, LOWER, LOWLIGHT, LOW_VALUE, LOW_VALUES, MMDDYYYY, NAMED, NATIONAL, NATIONAL_EDITED, NETWORK, NO_ECHO, NULL_, NULLS, NUMERIC_DATE, NUMERIC_TIME, ODT, ORDERLY, OVERLINE, OWN, PAGE_COUNTER, PASSWORD, PORT, PRINTER, PRIVATE, PROCESS, PROGRAM, PROMPT, QUOTE, QUOTES, READER, REMOTE, REAL, RECEIVED, RECURSIVE, REF, REMOVE, REQUIRED, REVERSE_VIDEO, RETURN_CODE, SAVE, SECURE, SHARED, SHAREDBYALL, SHAREDBYRUNUNIT, SHARING, SHIFT_IN, SHIFT_OUT, SHORT_DATE, SORT_CONTROL, SORT_CORE_SIZE, SORT_FILE_SIZE, SORT_MESSAGE, SORT_MODE_SIZE, SORT_RETURN, SPACE, SPACES, SYMBOL, TALLY, TASK, THREAD, THREAD_LOCAL, TIME, TIMER, TODAYS_DATE, TODAYS_NAME, TRUE, TRUNCATED, TYPEDEF, UNDERLINE, VIRTUAL, WAIT, WHEN_COMPILED, YEAR, YYYYMMDD, YYYYDDD, ZERO, ZERO_FILL, ZEROS, ZEROES, NONNUMERICLITERAL, '66', '77', '88', INTEGERLITERAL, NUMERICLITERAL, IDENTIFIER}","""",PARSER_ERROR,1326,FULL,"   37 |      COMPUTE ANSWER = (FUNCTION RANDOM * 99) + 1.
   38 | PROMPT-USER.
   39 |      DISPLAY ""Guess what number I'm thinking of between 1 and 99
   40 |  "". (Enter 0 to give up.)"".
   41 |      ACCEPT THE-GUESS.
"
504,1327,7,6,"mismatched input 'DATA' expecting {<EOF>, COMMUNICATION, DATA_BASE, END, FILE, ID, IDENTIFICATION, LINKAGE, LOCAL_STORAGE, PROCEDURE, PROGRAM_LIBRARY, REPORT, SCREEN, WORKING_STORAGE, '66', '77', '88', INTEGERLITERAL, EXECSQLLINE}",DATA,PARSER_ERROR,1327,FULL,"    4 | DATA                        DIVISION.
    5 | WORKING-STORAGE             SECTION.
    6 |        DATA DIVISION.
    7 |        WORKING-STORAGE SECTION.
    8 | 01  TEST-DATA.
"
505,1328,7,6,"mismatched input 'DATA' expecting {<EOF>, COMMUNICATION, DATA_BASE, END, FILE, ID, IDENTIFICATION, LINKAGE, LOCAL_STORAGE, PROCEDURE, PROGRAM_LIBRARY, REPORT, SCREEN, WORKING_STORAGE, '66', '77', '88', INTEGERLITERAL, EXECSQLLINE}",DATA,PARSER_ERROR,1328,FULL,"    4 | DATA                        DIVISION.
    5 | WORKING-STORAGE             SECTION.
    6 |        DATA DIVISION.
    7 |        WORKING-STORAGE SECTION.
    8 | 01  D-EMP-REC.
"
506,1329,,,Skipped copybook/data-only fragment,,SKIPPED_COPYBOOK,1329,FULL,"    1 | 01  SQLCA GLOBAL.
    2 |     05  SQLCAID               PIC X.
    3 |     05  SQLCABC               PIC S9 COMP-5.
    4 |     05  SQLCODE               PIC S9 COMP-5.
    5 |     05  SQLERRM.
    6 |     49  SQLERRML              PIC S9 COMP-5.
"
507,1330,,,OK,,VALID,1330,FULL,
508,1331,,,OK,,VALID,1331,FULL,
509,1332,,,OK,,VALID,1332,FULL,
510,1333,0,25,"mismatched input 'GOBACK' expecting {<EOF>, ID, IDENTIFICATION}",GOBACK,PARSER_ERROR,1333,FULL,"   23 | DISPLAY ""THE PROGRAM HAS COMPLETED AND WILL NOW END"".
   24 | END PROGRAM FIB.
   25 | GOBACK.
"
511,1334,,,OK,,VALID,1334,FULL,
512,1335,4,102,"mismatched input '.\n' expecting {IN, OF, '*', '**', '-', '+', ')', '/'}",".
",PARSER_ERROR,1335,FULL,"  100 |               (1 + WS-CALC-INTEREST) ** WS-NUMBER-OF-MONTHS) /
  101 |               (((1 + WS-CALC-INTEREST )
  102 |     .
  103 | A300-TRY2.
  104 |     MOVE EPSPDATA-PRINCIPLE-DATA TO Loan.
"
513,1336,5,1278,"extraneous input 'THRU' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",THRU,PARSER_ERROR,1336,FULL," 1276 |      TO ADDRESS OF XML2LS-LANG-BUFFER
 1277 |     XML PARSE XML2LS-XML-BUFFER
 1278 |      THRU GENERAL-LOGIC-EXIT
 1279 |      ON EXCEPTION
 1280 |       PERFORM UNREGISTER-EXCEPTION-HANDLER
"
514,1337,,,OK,,VALID,1337,FULL,
515,1338,,,OK,,VALID,1338,FULL,
516,1339,8,59,"extraneous input 'WHEN' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",WHEN,PARSER_ERROR,1339,FULL,"   57 | PROCEDURE DIVISION USING DFHCOMMAREA.
   58 | DISPLAY ""EXEC_BLOCK_STUB""
   59 |         WHEN EIBAID = DFHPF3 OR DFHPF12
   60 | DISPLAY ""EXEC_BLOCK_STUB""
   61 |         WHEN EIBAID = DFHENTER
"
517,1340,8,50,"extraneous input 'WHEN' expecting {ABORT, ADDRESS, AS, ASCII, ASSOCIATED_DATA, ASSOCIATED_DATA_LENGTH, ATTRIBUTE, AUTO, AUTO_SKIP, BACKGROUND_COLOR, BACKGROUND_COLOUR, BEEP, BELL, BINARY, BIT, BLINK, BOUNDS, CAPABLE, CCSVERSION, CHANGED, CHANNEL, CLOSE_DISPOSITION, COBOL, COMMITMENT, CONTROL_POINT, CONVENTION, CRUNCH, CURSOR, DATE, DAY, DAY_OF_WEEK, DEBUG_CONTENTS, DEBUG_ITEM, DEBUG_LINE, DEBUG_NAME, DEBUG_SUB_1, DEBUG_SUB_2, DEBUG_SUB_3, DEFAULT, DEFAULT_DISPLAY, DEFINITION, DFHRESP, DFHVALUE, DISK, DONTCARE, DOUBLE, EBCDIC, EMPTY_CHECK, ENTER, ENTRY_PROCEDURE, ERASE, EOL, EOS, ESCAPE, EVENT, EXCLUSIVE, EXPORT, EXTENDED, FOREGROUND_COLOR, FOREGROUND_COLOUR, FULL, FUNCTION, FUNCTIONNAME, FUNCTION_POINTER, GRID, HIGHLIGHT, IMPLICIT, IMPORT, INTEGER, KEPT, KEYBOARD, LANGUAGE, LB, LD, LEFTLINE, LENGTH, LENGTH_CHECK, LIBACCESS, LIBPARAMETER, LIBRARY, LINAGE_COUNTER, LINE_COUNTER, LIST, LOCAL, LONG_DATE, LONG_TIME, LOWER, LOWLIGHT, MMDDYYYY, NAMED, NATIONAL, NATIONAL_EDITED, NETWORK, NO_ECHO, NUMERIC_DATE, NUMERIC_TIME, ODT, ORDERLY, OVERLINE, OWN, PAGE_COUNTER, PASSWORD, PORT, PRINTER, PRIVATE, PROCESS, PROGRAM, PROMPT, READER, REMOTE, REAL, RECEIVED, RECURSIVE, REF, REMOVE, REQUIRED, REVERSE_VIDEO, RETURN_CODE, SAVE, SECURE, SHARED, SHAREDBYALL, SHAREDBYRUNUNIT, SHARING, SHIFT_IN, SHIFT_OUT, SHORT_DATE, SORT_CONTROL, SORT_CORE_SIZE, SORT_FILE_SIZE, SORT_MESSAGE, SORT_MODE_SIZE, SORT_RETURN, SYMBOL, TALLY, TASK, THREAD, THREAD_LOCAL, TIME, TIMER, TODAYS_DATE, TODAYS_NAME, TRUNCATED, TYPEDEF, UNDERLINE, VIRTUAL, WAIT, WHEN_COMPILED, YEAR, YYYYMMDD, YYYYDDD, ZERO_FILL, '66', '77', '88', INTEGERLITERAL, IDENTIFIER}",WHEN,PARSER_ERROR,1340,FULL,"   48 |             PERFORM A300-SEND-MAP
   49 |             MOVE '3' TO
   50 |         WHEN EIBAID = DFHCLEAR
   51 |             MOVE LOW-VALUES TO EPMENUO
   52 |             SET SEND-ERASE TO TRUE
"
518,1671,0,2,mismatched input 'DISPLAY' expecting PROGRAM_ID,DISPLAY,PARSER_ERROR,1671,FULL,"    1 | IDENTIFICATION DIVISION.
    2 | DISPLAY ""EXEC_BLOCK_STUB"".
    3 | DISPLAY ""EXEC_BLOCK_STUB"".
    4 |      ADD 1 TO BADFLD2.
"
519,1672,,,OK,,VALID,1672,FULL,
520,1673,,,OK,,VALID,1673,FULL,
521,1674,,,OK,,VALID,1674,FULL,
522,1675,,,OK,,VALID,1675,FULL,
523,1341,15,57,"extraneous input '.\n    ' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, END_PERFORM, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",".
    ",PARSER_ERROR,1341,FULL,"   55 |     MOVE 1 TO STRING-PTR.
   56 |     PERFORM VARYING I FROM 1 BY 1 UNTIL I > 8
   57 |        CONTINUE.
   58 |     PERFORM VARYING I FROM 1 BY 1 UNTIL I > 8
   59 |        MOVE WS-ROW(1:1) TO WS-CHAR
